-89.36830564957496, -16.924308666854724
-88.78255270645356, -17.27723817767264
-88.19679976333215, -17.630167688490555
-87.61104682021075, -17.980336252968282
-86.92766838656911, -18.377362301774806
-86.00022622662688, -18.679315685891016
-84.9263458309043, -18.957055633129176
-83.90127818044184, -19.10215886069211
-83.26671249206032, -18.60081227212616
-82.97383602049962, -18.236131544856743
-82.68095954893892, -17.882494602948103
-82.38808307737821, -17.517813875678673
-82.09520660581751, -17.158655041089634
-81.8023301342568, -16.805018099181
-81.5094536626961, -16.445859264591963
-81.2165771911354, -16.08670043000293
-80.72844973853424, -15.629568003880774
-79.84982032385213, -15.385323591717178
-78.77593992812955, -15.161575285527054
-77.70205953240696, -14.978488189074351
-76.6281791366844, -14.956539960840349
-75.55429874096183, -14.955675322840573
-74.52923109049937, -14.817354858826302
-73.65060167581726, -14.430252987425167
-72.86959775165538, -14.075532791658855
-71.94215559171315, -13.83596420041393
-71.41497794290389, -14.402362025401704
-71.20996441281139, -14.811369205764212
-71.01471343177093, -15.175656915761014
-70.81946245073046, -15.539944625757808
-70.62421146968998, -15.904232335754617
-70.42896048864952, -16.26852004575142
-70.23370950760905, -16.624524916727626
-70.03845852656858, -16.98467120721413
-69.84320754552812, -17.348958917210933
-69.64795656448764, -17.713246627207727
-69.45270558344717, -18.077534337204536
-69.25745460240671, -18.44182204720133
-69.06220362136625, -18.801968337687843
-68.86695264032576, -19.166256047684637
-68.6717016592853, -19.538826596702027
-68.47645067824484, -19.90725572620912
-68.3300124424645, -20.11835021605231
-63.69280164275336, -19.990373966653554
-63.54636340697301, -19.623050198225723
-63.35111242593254, -19.211511986627496
-63.11681124868398, -18.712696429297264
-62.90203516953946, -18.21555316046206
-62.6677339922909, -17.794596289925355
-62.374857520730195, -17.396784206573574
-62.08198104916949, -17.02658158662376
-61.78910457760879, -16.634291395952378
-61.496228106048086, -16.242001205280996
-61.20335163448738, -15.871798585331174
-60.91047516292668, -15.473986501979393
-60.61759869136598, -15.092740096668802
-60.324722219805274, -14.711493691358196
-59.885407512464226, -14.25006193700013
-59.05559084304223, -13.952968568748371
-57.98171044731966, -13.64337993089033
-57.00545554211731, -13.337551158273744
-56.22445161795544, -12.940397846731319
-55.5410731843138, -12.558837027602625
-54.85769475067216, -12.182009259342824
-54.22312906229064, -11.81863110360553
-53.73500160968947, -11.438607964555981
-53.34449964760853, -11.04485869725998
-52.9539976855276, -10.634543751922795
-52.56349572344666, -10.220087387075314
-52.17299376136572, -9.818055280758724
-51.782491799284784, -9.420164593952425
-51.391989837203845, -9.01399106812553
-50.903862384602675, -8.57184663642158
-50.22048395096103, -8.215824570939684
-49.43948002679916, -7.846609406887342
-48.65847610263729, -7.477394242834993
-47.73103394269506, -7.162464366258813
-46.65715354697248, -7.0983489575563645
-45.58327315124991, -7.055317139088142
-44.50939275552733, -7.1222211839840845
-43.43551235980476, -7.330686477595524
-42.36163196408218, -7.545175654131018
-41.48300254940007, -7.883096498843013
-40.799624115758434, -8.249357717001633
-40.1162456821168, -8.613252409725806
-39.43286724847515, -8.977147102449987
-38.55423783379304, -9.240845103990484
-37.48035743807047, -9.33335065131369
-36.40647704234789, -9.388206930361502
-35.67428586344613, -9.009618750967572
-35.2837839013652, -8.578596708078923
-34.893281939284265, -8.180706021272616
-34.50277997720332, -7.749683978383974
-34.112278015122385, -7.351793291577668
-33.72177605304145, -6.924912668199308
-33.33127409096052, -6.556011917965069
-33.087210364659924, -6.216219009484664
-32.891959383619465, -5.756364236933006
-32.69670840257899, -5.275802366829883
-32.50145742153852, -4.782816238195874
-32.30620644049806, -4.293971529072163
-32.110955459457585, -3.813409658969036
-31.915704478417112, -3.3245649498453247
-31.720453497376653, -2.8357202407216135
-31.52520251633618, -2.3551583706184864
-31.329951535295706, -1.8663136614947753
-31.134700554255247, -1.3774689523710606
-30.939449573214773, -0.8969070822679335
-30.744198592174314, -0.40806237314422233
-30.54894761113384, 0.08078233597949236
-30.353696630093367, 0.5737684646134973
-30.119395452844813, 1.0966042551034292
-29.719130941711853, 1.6448363304788458
-28.791688781769622, 1.9247523875589074
-27.71780838604704, 2.2042216107966297
-26.64392799032447, 2.4008624438284727
-25.57004759460189, 2.4348584379105986
-24.45548991116256, 2.406263900534036
-23.8778724255845, 2.1154491320826487
-23.676113078509346, 1.658398865285573
-23.51991229367698, 1.221190730525791
-23.285611116428413, 0.7774192073131587
-23.129410331596034, 0.34352420816161455
-22.934159350555575, -0.04561201889694644
-22.7389083695151, -0.4761624410584453
-22.543657388474628, -0.9191371217508291
-22.309356211226074, -1.4084642595766894
-22.153155426393695, -1.8423592587282336
-21.957904445353222, -2.231495485786798
-21.762653464312763, -2.662045907948297
-21.56740248327229, -3.105020588640677
-21.333101306023735, -3.5943477264665376
-21.128087775931235, -4.077900458014348
-20.753856728936995, -4.403390812915109
-20.103020125468774, -4.753901395995552
-19.419641691827138, -5.1272621904575395
-18.650840953980293, -5.515049175182849
-18.052884824543852, -5.7195679947834215
-17.799058549191244, -5.16192855971612
-17.613570117202798, -4.5830848602474745
-17.41831913616234, -3.981041351175733
-17.223068155121865, -3.3707150030834008
-17.02781717408139, -2.779715279372443
-16.832566193040932, -2.1749108239605057
-16.63731521200046, -1.5618235295279774
-16.44206423096, -0.9653019131366314
-16.246813249919526, -0.36878029674527824
-16.051562268879053, 0.24430699768725006
-15.856311287838594, 0.8573942921197713
-15.66106030679812, 1.4539159085111244
-15.465809325757647, 2.05319847124267
-15.299845991873255, 2.639204910504919
-15.085069912728741, 3.232429111978938
-14.88005638263624, 3.692291744876048
-14.684805401595781, 4.065176707711537
-14.489554420555308, 4.433920251036728
-14.294303439514835, 4.802663794361923
-14.099052458474375, 5.175548757197415
-13.903801477433902, 5.5484337200329
-13.708550496393428, 5.921318682868389
-13.51329951535297, 6.290062226193584
-13.318048534312496, 6.658805769518775
-13.122797553272022, 7.031690732354264
-12.927546572231563, 7.404575695189752
-12.73229559119109, 7.7774606580252374
-12.53704461015063, 8.15034562086073
-12.341793629110157, 8.523230583696218
-12.136780099017656, 8.903577961995687
-11.902478921769102, 9.3035516403469
-11.6096024502084, 9.657188582255547
-11.316725978647696, 10.02186930952497
-11.023849507086993, 10.3865500367944
-10.73097303552629, 10.745708871383432
-10.438096563965587, 11.104867705972467
-10.145220092404884, 11.469548433241888
-9.85234362084418, 11.834229160511317
-9.559467149283478, 12.19338799510035
-9.217777932462667, 12.600902692370072
-8.778463225121612, 13.011256939434517
-8.290335772520436, 13.369468602396523
-7.802208319919259, 13.734306536575
-7.314080867318097, 14.09583133514524
-6.8259534147169205, 14.457356133715482
-6.337825962115744, 14.818880932285722
-5.70326027373423, 15.183836771645986
-4.922256349572351, 15.559264064963772
-4.141252425410485, 15.926408519260969
-3.213810265468254, 16.337908768963548
-2.1399298697456857, 16.55111528003657
-1.066049474023103, 16.698059078944887
0.007830921699479632, 16.787775990074604
1.081711317422048, 16.666656998862088
2.1555917131446307, 16.516924563760277
3.03422112782674, 16.296039158715804
3.7175995614683757, 15.929777940557177
4.400977995110011, 15.558783671529643
5.084356428751647, 15.187789402502105
5.718922117133175, 14.82030561989899
6.255862314994459, 14.381747470807742
6.695177022335514, 13.984524913364904
7.134491729676569, 13.587302355922066
7.573806437017623, 13.190079798479228
8.013121144358678, 12.792857241036392
8.452435851699732, 12.395634683593556
8.794125068520557, 12.05355244950011
9.08700154008126, 11.634124416153918
9.331065266381842, 11.247788437162814
9.672754483202667, 10.856009168945842
9.946105856659315, 10.405642815898553
10.20969468106395, 10.022635693206588
10.551383897884776, 9.63085642498962
10.824735271341424, 9.18049007194233
11.078561546694047, 8.822875795234715
11.430013312566885, 8.405703681033394
11.674077038867466, 7.972431614258962
11.957190961376156, 7.5148946610726135
12.11339174620852, 7.125174803364203
12.347692923457089, 6.693551444048435
12.503893708289453, 6.297205315123556
12.738194885538022, 5.865581955807784
12.894395670370386, 5.469235826882905
13.128696847618968, 5.037612467567136
13.284897632451333, 4.641266338642254
13.519198809699901, 4.209642979326485
13.675399594532266, 3.8132968504016063
13.909700771780834, 3.3816734910858344
14.065901556613198, 2.9853273621609553
14.30020273386178, 2.553704002845187
14.505216263954253, 2.1049391951838494
14.700467244994726, 1.6826716120429346
14.846905480775078, 1.257603780834561
14.983581167503417, 0.7949792190540812
15.115375579705727, 0.35361001392037394
15.23740744285601, -0.11427213642466683
15.41313332579243, -0.5763130675553043
15.569334110624823, -1.1526728978609526
15.70112852282712, -1.600668374211125
15.823160385977417, -2.0685505245561657
15.998886268913836, -2.530591455686803
16.15508705374623, -3.097011879167745
16.286881465948525, -3.542522503811746
16.408913329098823, -4.022828912687668
16.584639212035242, -4.484869843818302
16.740839996867635, -5.0512902672992475
16.872634409069946, -5.480235213902073
16.99466627222023, -5.952258783757404
17.170392155156634, -6.432521960733336
17.287542743780932, -6.941822236354032
17.463268626717337, -7.399721747974379
17.96007390069809, -7.909912753574897
17.791941111468816, -8.279094620330536
18.70311235632434, -7.458359925050143
19.09361431840526, -7.0604692382438365
19.484116280486205, -6.6791442294787124
19.874618242567152, -6.281253542672413
20.26512020464807, -5.899928533907289
20.655622166729017, -5.502037847100983
21.046124128809936, -5.137278516377041
21.436626090890883, -4.772519185653085
21.82712805297183, -4.41604269394972
22.217630015052748, -4.051283363225771
22.608131977133695, -3.6906654520121123
22.998633939214642, -3.3300475407984536
23.38913590129556, -2.9652882100745046
23.87726335389675, -2.581123651514659
24.511829042278265, -2.2307613856668596
25.195207475919915, -1.8752323463171443
25.927398654821673, -1.4888991745922766
26.708402578983538, -1.0927647837230197
27.587031993665647, -0.7387942684042379
28.563286898867972, -0.3669370457366661
29.588354549330433, -0.004076345727927588
30.66223494505303, 0.13232565806328012
31.736115340775598, 0.2220425691929968
32.809995736498166, 0.20031764622753556
33.88387613222076, -0.14067307171330157
34.95775652794333, -0.504253350619372
35.83638594262544, -0.9011221925168478
36.470951631006955, -1.2981875430506342
37.05670457412836, -1.6952921953116835
37.64245751724977, -2.092396847572733
38.22821046037117, -2.489501499833782
38.81396340349258, -2.8700404740536563
39.399716346613985, -3.250579448273534
39.98546928973539, -3.633879368833604
40.5712222328568, -4.011657396713282
41.156975175978204, -4.381152585572366
41.986791845400205, -4.627965646339188
43.060672241122774, -4.517165144975252
44.13455263684534, -4.39130493630115
45.06199479678756, -4.124001384093347
45.84299872094945, -3.7547862200410016
46.62400264511132, -3.383500346233511
47.45381931453332, -3.001131385337974
48.430074219735644, -2.613812863165304
49.50395461545824, -2.2153719521773283
50.57783501118081, -1.8565882704394419
51.65171540690338, -1.754321603217921
52.725595802625946, -1.6977360481705581
53.79947619834854, -1.6908475272467172
54.87335659407111, -1.7969068111490714
55.94723698979368, -1.9059780365134564
57.02111738551625, -2.1099254179318407
58.094997781238845, -2.407242984673214
59.168878176961414, -2.7135963758006802
60.04750759164352, -3.0895967661397954
60.73088602528517, -3.4440253571261543
61.414264458926795, -3.8031869989814204
62.097642892568444, -4.16471516627114
62.68339583568985, -4.540521089622107
63.17152328829101, -4.941017480945913
63.659650740892204, -5.3481401434862015
64.14777819349337, -5.755262806026476
64.63590564609453, -6.162385468566757
65.07522035343558, -6.526476669927245
65.46572231551653, -6.898890012035576
65.75859878707723, -7.392863596567064
66.05147525863794, -7.839901093315216
66.34435173019864, -8.297982375424144
66.63722820175934, -8.750541764852688
66.93010467332005, -9.20586210062142
67.22298114488075, -9.658421490049964
67.51585761644145, -10.110980879478507
67.80873408800215, -10.571823107927631
68.10161055956286, -11.018860604675783
68.38472448207153, -11.443818391047817
68.54092526690391, -11.86335646923035
68.67760095363224, -12.301684703217116
68.80939536583455, -12.731457933721995
68.97047742519294, -13.235753134375802
69.10227183739525, -13.683748610725981
69.22430370054553, -14.13506508302984
69.40002958348197, -14.573914064902834
69.51718017210624, -15.083214340523536
69.69290605504267, -15.531174445319177
69.84910683987505, -16.084342326367175
69.98090125207736, -16.532337802717354
70.10293311522764, -16.98365427502122
70.27865899816408, -17.419190121285975
70.39580958678835, -17.92766211300461
70.57153546972478, -18.379763637310557
70.72773625455716, -18.932931518358547
70.85953066675947, -19.380926994708727
71.03037527516986, -19.876379306728463
72.98288508557457, -19.90517764738011
73.51982528343584, -19.493916512959085
74.35407947515421, -19.175183792320762
74.39845469811794, -18.860400180695475
74.93539489597924, -19.853908544166085
78.8404145167886, -19.839720620624302
78.98685275256895, -19.320544803485692
79.0844782430892, -18.939455605084138
79.18210373360944, -18.552844514002192
79.27972922412965, -18.171755315600645
79.3773547146499, -17.785144224518714
79.47498020517014, -17.398533133436768
79.57260569569036, -17.017443935035214
79.6702311862106, -16.636354736633667
79.76785667673084, -16.255265538232113
79.86548216725106, -15.874176339830566
79.9631076577713, -15.493087141429012
80.06073314829155, -15.111997943027465
80.18276501144183, -14.70189915719023
80.62207971878289, -14.149356173605693
81.72036648713552, -14.178465801801682
82.79424688285809, -14.28753702716607
83.86812727858069, -14.322815686710673
84.94200767430326, -14.288819692628554
86.01588807002582, -14.286449083897761
86.74807924892758, -14.642774621239585
87.13858121100853, -15.006905124327343
87.52908317308945, -15.371035627415086
87.9195851351704, -15.726883291482249
88.31008709725134, -16.091013794570006
88.70058905933226, -16.45514429765775
89.18871651193345, -16.87165417775469
